reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOHi9_Nt2tBN81Wg4kXGR_HKkRrhXM-bHh5MqxodspOCIopyGet3YLG1dqv1ZYC7fRxNGHCOnBUdTZGFRqQ,vikhachu pokemon,https://play-lh.googleusercontent.com/a-/AOh14Gjz6OAQWSvqwjmb-zhNjEm1iNMsZKkyZ7auuhuh,good,4,0,3.39.0,2021-10-30 17:29:26,Thank you for using Traveloka as your booking partner :)) -DZ,2021-10-30 18:10:15,newest,com.traveloka.android
gp:AOqpTOGWGJT1vdPG26ZujvDgiFXg9bqUTAe2fFAVF55DmzLfZzbCsCAsWAZssRPUOQZ7plOYc1Y6RS_zTYY7P2w,herman n,https://play-lh.googleusercontent.com/a/AATXAJx1utNjN80riKbRchY7Zhl7btTO9ZOtYzIkyeQ=mo,"PELAYANAN PALING LAMBATTT... saya boking kurang nominal 3000 pas mau di tambahin malah berbelit belit, udah kirim bukti ini itu tetep lama di proses sampe sekarang.",1,2,3.40.0,2021-10-30 17:31:56,"Hai Kak Herman, maaf banget ketidaknyammann kamu Kak. Silakan sampaikan detailnya melalui pesan pada aplikasi kamu atau melalui email ke cs@traveloka.com supaya kami dapat bantu kamu lebih lanjut. Terima kasih -DZ",2021-10-30 18:03:20,most relevant,com.traveloka.android
gp:AOqpTOFCKCGW15E_D_wlZ-l-cBnJHq9hx5ezUUZJrusaAWIAXGx0WijLmYpQZSWsG4rNoqQyEtN1SqM74kXDthc,Drs. Amir Iskandar,https://play-lh.googleusercontent.com/a/AATXAJyft3iV7yJwlGpQEWmBHffJklpQZouBPxdDVQOC=mo,Sangat membantu dan tanggap,5,0,3.41.0,2021-10-30 18:02:16,"Thank you untuk review dan bintang 5-nya, Kak Amir :)) -DZ",2021-10-30 18:38:16,most relevant,com.traveloka.android
gp:AOqpTOEq4Ohygc5XOfsHs8Zqpp3X3deKt6FeLYn_K4rWKKXtnpc9XYqjm-aRqUfLkSJxo3xKxOjfDTD1Zqb_q8M,Agus Kosevic,https://play-lh.googleusercontent.com/a-/AOh14GiTQnw53ApgMaLKcxWcxsYEo97_-ttSgfpJ1gJ3Uw,Gratis ongkir dan banyak diskon..,5,0,3.40.0,2021-10-30 18:34:38,Terima kasih sudah menjadi pengguna aplikasi Traveloka ya kak Agus. Tingkatkan terus transaksi kamu melalui aplikasi Traveloka ya kak. Terima Kasih - AK,2021-10-30 19:03:57,most relevant,com.traveloka.android
gp:AOqpTOHY67shcjH5lCzdI5WiCkdaz8fR2F7gKIy-ucPbf5XLJgbu9B1pSR0y8Y6QjzeBm9J-fDFiEu9oJ0KkHOQ,Febry LT,https://play-lh.googleusercontent.com/a/AATXAJyw8AQpG2Jj55u50b5_Dyvb1_arl2AzuuFhIYY6WgY=mo,Selama ini traveloka selalu jadi andalan saya selama bepergian tapi sejak sy tdk bisa membayar paylater karna aplikasinya ngelag sy malah turun level. padahal sy sdh membayar tagihan secara manual di tgl Jatuh tempo di rek mandiri traveloka yaitu trinusa travelindo. akhirnya sy sekarang kesulitan memesan hotel via traveloka.,5,6,3.41.0,2021-10-30 19:12:22,"Halo Febry, mohon maaf atas ketidaknyamanan yang Anda alami. Mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dan nomor pemesanan Traveloka melalui pesan pada aplikasi Anda atau melalui email ke cs@traveloka.com agar kami dapat membantu Anda lebih lanjut. -BY",2021-10-30 19:37:31,most relevant,com.traveloka.android
gp:AOqpTOFE6uqcUlVOlakxvmTEFA6sr_JhBHgu910MtoEfWDCplfcGjvx1v-ft7Ww5UeoAd20OhkKi_3cq7OReKKo,Afri Yanti,https://play-lh.googleusercontent.com/a/AATXAJy1pyzr_Dq6ws2zkpGwI2T1pNQsHvsOdFj6ZvzE=mo,"TOLONG YAAA UNTUK TRAVELOKA YG JELASS SAYA SUDAH BAYAR DAN PESAN HOTEL TAPI PAS MAU CHECKIN TIDAK BISA KARNA ETIKET TERTUNDA, KALO EMANG FULL HOTELNYA YAA JAGN DI JUAL KAMARNYA!!! BUKAN MEMBANTU MALAH MENYUSAHKAN",1,0,3.41.0,2021-10-30 19:16:46,"Mohon maaf atas ketidaknyamanan yang kamu alami ya kak Afri, untuk menindalanjuti kendala kamu, mohon informasikan detail kepada kami melalui email kami di cs@traveloka.com ya kak. Terima Kasih -AK",2021-10-30 19:38:31,most relevant,com.traveloka.android
gp:AOqpTOGod0nWLcefh8QIvA6XUWJWprA5P4o9BQDiXa1WfjL_DA_APGYRcbbBgLApHdK4YVNuoNtgykQGLxQfUrI,Muhammad Rizaldie,https://play-lh.googleusercontent.com/a-/AOh14Gi9uZt76TofyMiEIyAEC4_Dfiwow4koI_SL8p34,"Baru kali ini pesan kamar hotel sangat mengecewakan. Mendapatkan promo kamar di aplikasi traveloka dengan harga murah, tetapi waktu cek-in kamar di aplikasi berbeda dengan kamar di hotel. Kalo pengen kamar yang sesuai aplikasi traveloka maka harus ada tambahan biaya (upgrade). Mending gak usah iming-iming promo harga murah yang tak masuk akalTerimakasih yang bikin kecewa. Tolong diperbaiki lagi moga lebih baik lagi kedepannya. Terimakasih.",1,37,3.40.0,2021-10-30 21:40:36,"Halo, kak Rizaldie. Maaf sekali telah membuat kakak kecewa, mohon infokan ke kami kendala kakak dengan mengetuk ikon chat pada bagian kanan atas halaman utama aplikasi Traveloka kamu, melalui email di cs@traveloka.com atau di nomor telepon 021-08041500308 ya. Kami sangat ingin membantu menyelesaikan permasalahan kakak. Terima kasih -RU",2021-10-30 22:04:08,most relevant,com.traveloka.android
gp:AOqpTOGpG1pipkG0LUpw9rFQXtLheyvtkf7EbmLjU8d_9IrkBNEXFhwi-jS-KPJivrin9tN22DqpjYhM5jzdq3o,Puput Ragil Saputri,https://play-lh.googleusercontent.com/a-/AOh14Giz4YvgRGehOR3Oao6EPMbupneCXOb1ADYK12BI,Makasih sudah di benahi sempat ada kendala,5,0,3.41.0,2021-10-30 23:02:58,"Hai, kak Puput. Senang banget dapat bintang lima dari kakak, terima kasih atas apresiasinya, Kami tunggu pesanan selanjutnya ya :) -RU",2021-10-30 23:32:38,most relevant,com.traveloka.android
gp:AOqpTOFLBX4TbBMrS-2XFp6M6yYDGcwNZzPjClgRDqp3ja1jZmSieb8W97nzSMDy53YlVxqBSMg4n5bS_yV5UfQ,Rino Triwidodo,https://play-lh.googleusercontent.com/a/AATXAJy5quAJVHUztdvZgMY6z_mSnv5lhTkc1sLmFHdy=mo,Ok,4,0,No Reply,2021-10-31 01:14:54,"Makasih ya kak Rino telah memberkan ulasan bagus, di tunggu pesanan selanjutnya :) -IN",2021-10-31 01:32:07,newest,com.traveloka.android
gp:AOqpTOGQYQoEvi6n3NOafZLuMNKJnYkoYJXSVnZ6hSRYXf1bsbGjzlJtvmrieLIx6-z274kAY_tPGEXknsaIYus,Rudi Setiawan,https://play-lh.googleusercontent.com/a/AATXAJw00184f5Uk4VzAjv_ZiI5aWLvQ8NvK5W-C0Lk=mo,"ass...met pagi...mohon maaf saya bisa kasih ⭐⭐ aja dulu, soalnya baru mau nyoba payaleternya udah gk d acc ntr kalau saya d acc saya berikan ⭐⭐⭐⭐⭐ dan saya akan rekomendasikan ka teman2 saya.saya ucapkan terima ksih,wassallam,,",2,5,3.41.0,2021-10-31 06:28:08,"Hi, Kak Rudi. Mohon maaf atas ketidaknyamanan yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud beserta nomor pesanan Anda (jika ada) melalui pesan pada aplikasi Anda atau melalui email ke cs@traveloka.com agar kami dapat membantu Anda lebih lanjut. -MY",2021-10-31 06:32:29,most relevant,com.traveloka.android
gp:AOqpTOGQYQoEvi6n3NOafZLuMNKJnYkoYJXSVnZ6hSRYXf1bsbGjzlJtvmrieLIx6-z274kAY_tPGEXknsaIYus,Rudi Setiawan,https://play-lh.googleusercontent.com/a/AATXAJw00184f5Uk4VzAjv_ZiI5aWLvQ8NvK5W-C0Lk=mo,"ass...met pagi...mohon maaf saya bisa kasih ⭐⭐ aja dulu, soalnya baru mau nyoba payaleternya udah gk d acc ntr kalau saya d acc saya berikan ⭐⭐⭐⭐⭐ dan saya akan rekomendasikan ka teman2 saya.saya ucapkan terima ksih,wassallam,,",2,5,3.41.0,2021-10-31 06:28:08,"Hi, Kak Rudi. Mohon maaf atas ketidaknyamanan yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud beserta nomor pesanan Anda (jika ada) melalui pesan pada aplikasi Anda atau melalui email ke cs@traveloka.com agar kami dapat membantu Anda lebih lanjut. -MY",2021-10-31 06:32:29,newest,com.traveloka.android
gp:AOqpTOFJuMcj6DWWgOlPiVERRytIc3HwyXAtVGntRt2rz_5lmYn44Uzw3bSxs5MIPQ2rkPnXMlgkA_NFTbaw2Ys,channel alfakiddos,https://play-lh.googleusercontent.com/a-/AOh14GiRIIyEz2rgqCsp3eDb0vrxENN8r8gdXY2yEBtoaQ,Terima kasih traveloka akhirnya paylater saya sudah aktif kembali dan sangat membantu sekali bwt saya🙏,5,9,3.41.0,2021-10-31 06:28:34,"Hi, Kak. Terima kasih sudah menjadi pelanggan setia Traveloka ya :) -MY",2021-10-31 06:30:49,most relevant,com.traveloka.android
gp:AOqpTOFIBinmC0ive59Zxh1NLaKCncNqY6AGxB6t2UCTgu4IS53wuIlzpLh8RRJ1VDrbE8jjd-F49It5SnAwk_0,meizal anwar,https://play-lh.googleusercontent.com/a-/AOh14GhwhTDW6dpP4nH5jdZ7Ckdk22tOlHI91-fNzR5nMA,"Aplikasi ngehe, gw pesen jam 15.00, jadi nya jam 10 pagi, mau reschedule kena biaya 1jt, edannn permainan Hati2 kalo pesan terus error, nanti jam nya mereka ganti, mau ga mau kita harus reschedule harga tiket membengkak 2 x lipat. Udh mulai ga jujur.",1,129,3.41.0,2021-10-31 08:06:03,"Hi, Kak Anwar. Mohon maaf atas ketidaknyamanan yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud beserta nomor pesanan Anda (jika ada) melalui pesan pada aplikasi Anda atau melalui email ke cs@traveloka.com agar kami dapat membantu Anda lebih lanjut. -MY",2021-10-31 08:31:21,most relevant,com.traveloka.android
gp:AOqpTOH-2sktbGOsu3mvp1pXJ6Om6Nb0iGtxm29WDeJPs-CkL5J6Rr_H6vVowF0LE0iwAIIRry7BZAUHiaz4zik,Zahra Aulia wardah,https://play-lh.googleusercontent.com/a-/AOh14GjUJKwb1L5hGJDWlKyxEb7js_1Q-5TNeRMVgwla,"Saya kasih bintang 2 dulu ya sbb saya mengajukakan menjadi driver Traveloka eats sudah lama tapi belum di panggil2,kalau saya di panggil dsn jadi driver traveloka eats saya janji akan kasih bintang full buat traveloka.",2,3,3.41.0,2021-10-31 09:50:17,"Hai, Kak Zahra. Mohon kesediaannya menunggu konfirmasi selanjutnya dari tim kami ya dikarenakan saat ini tingginya perdaftaran yang masuk dan tim kami masih membutuhkan waktu melakukan pengecekan satu per satu sesuai urutan pendaftaran. Terima kasih -SY",2021-10-31 10:03:07,most relevant,com.traveloka.android
gp:AOqpTOH-2sktbGOsu3mvp1pXJ6Om6Nb0iGtxm29WDeJPs-CkL5J6Rr_H6vVowF0LE0iwAIIRry7BZAUHiaz4zik,Zahra Aulia wardah,https://play-lh.googleusercontent.com/a-/AOh14GjUJKwb1L5hGJDWlKyxEb7js_1Q-5TNeRMVgwla,"Saya kasih bintang 2 dulu ya sbb saya mengajukakan menjadi driver Traveloka eats sudah lama tapi belum di panggil2,kalau saya di panggil dsn jadi driver traveloka eats saya janji akan kasih bintang full buat traveloka.",2,3,3.41.0,2021-10-31 09:50:17,"Hai, Kak Zahra. Mohon kesediaannya menunggu konfirmasi selanjutnya dari tim kami ya dikarenakan saat ini tingginya perdaftaran yang masuk dan tim kami masih membutuhkan waktu melakukan pengecekan satu per satu sesuai urutan pendaftaran. Terima kasih -SY",2021-10-31 10:03:07,newest,com.traveloka.android
gp:AOqpTOFpSAHT_VsotTDYSHYvlIZJu00dkzrNGmViiPH9jewaYZRhlmiBJFBLBfdYcQY4C5WoaDoWg2dfo39EZ6k,lenny rizal,https://play-lh.googleusercontent.com/a-/AOh14GgoY_wcgHVHzdrNpi-_b20u7VKbJyOvjsBY8yRxvA,Pelayanan paylater lambat,4,0,3.41.0,2021-10-31 10:22:12,"Halo Kak Rizal, terima kasih telah menggunakan Traveloka dan mohon maaf atas ketidaknyamanan yang Anda alami. Mohon bantuan Anda untuk menginformasikan kendala yang dimaksud beserta nomor pesanan (jika ada) melalui pesan pada aplikasi Anda atau melalui email ke cs@traveloka.com agar kami dapat membantu Anda lebih lanjut. Terima kasih -SY",2021-10-31 10:35:48,most relevant,com.traveloka.android
gp:AOqpTOFpSAHT_VsotTDYSHYvlIZJu00dkzrNGmViiPH9jewaYZRhlmiBJFBLBfdYcQY4C5WoaDoWg2dfo39EZ6k,lenny rizal,https://play-lh.googleusercontent.com/a-/AOh14GgoY_wcgHVHzdrNpi-_b20u7VKbJyOvjsBY8yRxvA,Pelayanan paylater lambat,4,0,3.41.0,2021-10-31 10:22:12,"Halo Kak Rizal, terima kasih telah menggunakan Traveloka dan mohon maaf atas ketidaknyamanan yang Anda alami. Mohon bantuan Anda untuk menginformasikan kendala yang dimaksud beserta nomor pesanan (jika ada) melalui pesan pada aplikasi Anda atau melalui email ke cs@traveloka.com agar kami dapat membantu Anda lebih lanjut. Terima kasih -SY",2021-10-31 10:35:48,newest,com.traveloka.android
gp:AOqpTOG8yNzZZMdgEat7NBQoKxAwBZ6MaAqwG1I8xn-3r8Q_UCNjaOXsUC7AJIfjyT-jmK3Gikyjisg1vJyKnPQ,Yares Wan,https://play-lh.googleusercontent.com/a-/AOh14Gh7SVAf091Mln7eDf3N8e6PhAgQpZjCX9OjhBIGIw,sangat membantu dlm pesan t iket dan penginapan,5,0,3.40.0,2021-10-31 11:20:00,"Hi, Kak Yares. Terima kasih sudah mempercayai Traveloka sebagai mitra perjalanan dan penginapan kakak, ya. -MY",2021-10-31 11:37:17,most relevant,com.traveloka.android
gp:AOqpTOGJWWQ-Z4XOBevz7h7qpquKTbTdiJrI9lRu8PjfADO32lJ7krIET9ZCChg68OjagEkfW-X0mSSY8hAK-iQ,Hl Fia,https://play-lh.googleusercontent.com/a-/AOh14GiablzKAY8JNMxHuXvG1D8kH6tUTOmeSH25bU6MKA,bagus,4,0,3.40.0,2021-10-31 11:22:18,"Hai, Kak Fia. Terima kasih telah menggunakan Traveloka sebagai partner perjalanan kamu -SY",2021-10-31 11:38:53,newest,com.traveloka.android
gp:AOqpTOHwb2tG_R07NTijDxqQxP8PQTGwBaRgHgN3kmIBASPQuUxjyfJroMuP_z1yn6PnppSbFM02YBc6MZki4Z4,Arifin Idris,https://play-lh.googleusercontent.com/a-/AOh14GjDjto_VjzFngklLorZGuxDCjataDW6vOf3Vo-4cF4,Terima kasih Traveloka sudah membantu transaksi saya,5,0,3.41.0,2021-10-31 13:55:37,Hai Kak Arifin. Terima kasih telah menjadikan Traveloka sebagai mitra perjalanan Anda. Kami tunggu pesanan selanjutnya. Terima kasih. -BM,2021-10-31 14:01:49,most relevant,com.traveloka.android
gp:AOqpTOGZvwqBsGpVAe5bumM5TMkkA7GZ_h5-S-2wkicjBzvGkKu3rY7Gtx3_-K1ZBnwGBAY7_LgtP6aVJzH8DjI,Elsha Nadia,https://play-lh.googleusercontent.com/a-/AOh14Gi1vwhSbofaaX3T__FtqVIAElPtfq2qcZoquy0e,klo bnr2 bagus pasti tak tambah 5 bintang 🤗,4,0,3.37.0,2021-10-31 14:17:49,Hai Kak Elsha. Terima kasih telah menjadikan Traveloka sebagai mitra perjalanan Anda. Kami tunggu pesanan selanjutnya. Terima kasih. -BM,2021-10-31 14:31:31,most relevant,com.traveloka.android
gp:AOqpTOGZvwqBsGpVAe5bumM5TMkkA7GZ_h5-S-2wkicjBzvGkKu3rY7Gtx3_-K1ZBnwGBAY7_LgtP6aVJzH8DjI,Elsha Nadia,https://play-lh.googleusercontent.com/a-/AOh14Gi1vwhSbofaaX3T__FtqVIAElPtfq2qcZoquy0e,klo bnr2 bagus pasti tak tambah 5 bintang 🤗,4,0,3.37.0,2021-10-31 14:17:49,Hai Kak Elsha. Terima kasih telah menjadikan Traveloka sebagai mitra perjalanan Anda. Kami tunggu pesanan selanjutnya. Terima kasih. -BM,2021-10-31 14:31:31,newest,com.traveloka.android
gp:AOqpTOFU_211mzpWvTlK4seNlakxROZSAmGZjN65iTqd6fjMdN7DU1ccqiPn722tRbMet4jMZjr9ZFEX3sy1cxU,Ryan Andriyanto,https://play-lh.googleusercontent.com/a/AATXAJy-vyUORGb53pCpyBEVXN5mTBn0riOUKUhGYAUF=mo,"mantap, sangat membantu",5,0,3.41.0,2021-10-31 15:47:04,Hai Kak Ryan. Terima kasih telah menjadikan Traveloka sebagai mitra perjalanan Anda. Kami tunggu pesanan selanjutnya. Terima kasih. -BM,2021-10-31 16:04:13,most relevant,com.traveloka.android
gp:AOqpTOHND-DF7lTQg1QFiWQQEyRdrJoUe0bL2Z4eKRpgquM5ZANDWnG2-iMRVm4ineHdPgERwu3yjurFRFIs3hg,Adit Maladi,https://play-lh.googleusercontent.com/a/AATXAJzBQGH3EmnnW4mwK5hMQ6NxXf78DlHbzsVuxYeG=mo,sangat membantu pada saat lapar melanda,5,0,3.41.0,2021-10-31 17:21:54,Hai Kak Adit. Sebelumnya bisa infokan nomor pemesanan Traveloka kamu? Agar kami bantu cek lebih lanjut. Terima kasih. -BM,2021-10-31 17:34:40,most relevant,com.traveloka.android
gp:AOqpTOFiFCWYc3y2GrUnFA93xR7ILAIL-Wn3ib4DcVgUMyOyiW9s97sTmbkFcWk-IUoBkSXiZgfWwnjIW0RU954,Sururi Ahmad,https://play-lh.googleusercontent.com/a-/AOh14Gix-9qvvCwF7P4DDn4nqs0abu9TlKIc5VslpCLn7Q,Baru Coba kayaknya Ok banget,5,0,3.41.0,2021-10-31 19:12:54,Hai Kak Sururi. Terima kasih telah menjadikan Traveloka sebagai mitra perjalanan Anda. Kami tunggu pesanan selanjutnya. Terima kasih. -BM,2021-10-31 19:36:04,most relevant,com.traveloka.android
gp:AOqpTOHTf8-bqZz51iqIs_v28K0n1Q2dUJ8VoNzS2119xsTK5lOsa_il8n9VSHr4F0buyoo_SQ7r-dZNLo8zQLY,ahmad daniel hakim,https://play-lh.googleusercontent.com/a-/AOh14GilMc_Kbc2chwLlutaMCaBtcjsVnz45Y3IeJQ151w,"mudah, informatif, sangat bermanfaat. wajib utk para traveller, good job, tq",5,2,3.41.0,2021-10-31 20:05:24,Hai Kak Ahmad. Terima kasih telah menjadikan Traveloka sebagai mitra perjalanan Anda. Kami tunggu pesanan selanjutnya. Terima kasih. -BM,2021-10-31 20:48:09,most relevant,com.traveloka.android
gp:AOqpTOELbN7r1CGsKqkAyYl1sk9M4ZiSX395TfHuIdwMOujAaSjEC9QXiM91RSXC60ivQO4PK3ibjtV5MMpWOPA,ARIF FF,https://play-lh.googleusercontent.com/a-/AOh14Gi2fAHXDqbWzV5icS8Bb24x7drCowKqVAgBIwLM,baik,3,0,3.40.0,2021-10-31 20:24:58,Hai Kak Arif. Terima kasih telah menjadikan Traveloka sebagai mitra perjalanan Anda. Kami tunggu pesanan selanjutnya. Terima kasih. -BM,2021-10-31 20:42:28,newest,com.traveloka.android
gp:AOqpTOF9A3yheQ4pYpqovUbtMJOJ-Utm8gG4sgP6evAIlwpeba2ONq9sly9Wm9lu5gM5sgcWmlzbzRcewDLvQgY,Antok Gondhoel045,https://play-lh.googleusercontent.com/a-/AOh14GgC9AlZQj4d249T-5Fc_KIX35sdyqHo_mezhNSfNA,👍,3,0,3.41.0,2021-10-31 20:29:41,Hai Kak Antok. Terima kasih telah menjadikan Traveloka sebagai mitra perjalanan Anda. Kami tunggu pesanan selanjutnya. Terima kasih. -BM,2021-10-31 20:41:50,newest,com.traveloka.android
gp:AOqpTOG3NQ-OaNYisKg1tKrw23sMbQmFktMF-TRFCzC8pt_GMfa_HeiyOOO-uHF_iJ6XkGyeOZV1TXebqJx4eDM,Eko Nofianto,https://play-lh.googleusercontent.com/a-/AOh14GitKgTSEei4oSg0NfAwaJh_vmwEbxICZLv6BBAdkg,"Untuk metode pembayaran ""bayar saat check in"" kenapa tetap harus melampirkan data kartu kredit? Koq jadi ribet sekarang.",2,0,3.41.0,2021-10-31 21:28:28,"Halo Eko, mohon maaf atas ketidaknyamanan yang Anda alami. Mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dan nomor pemesanan Traveloka melalui pesan pada aplikasi Anda atau melalui email ke cs@traveloka.com agar kami dapat membantu Anda lebih lanjut. -BY",2021-10-31 21:32:00,newest,com.traveloka.android
gp:AOqpTOGtaBXLe7M5z2OeXFlc41GW-OUDRcbMY8mUv5xhfT-mZ_0beEFlgyzhB2d8mDxm6n_Pfy3FXYL4nrCyTmY,I.B. Parwatha,https://play-lh.googleusercontent.com/a-/AOh14GgXZOgA_2J4wcI27MCanJKVxvFPr849EMS-1dHlNQ,"Kecewa paylater, makin sering dipkai makin turun",3,0,3.39.0,2021-10-31 21:35:52,"Halo Parwatha, mohon maaf atas ketidaknyamanan yang Anda alami. Mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dan nomor pemesanan Traveloka melalui pesan pada aplikasi Anda atau melalui email ke cs@traveloka.com agar kami dapat membantu Anda lebih lanjut. -BY",2021-10-31 22:02:47,most relevant,com.traveloka.android
gp:AOqpTOGtaBXLe7M5z2OeXFlc41GW-OUDRcbMY8mUv5xhfT-mZ_0beEFlgyzhB2d8mDxm6n_Pfy3FXYL4nrCyTmY,I.B. Parwatha,https://play-lh.googleusercontent.com/a-/AOh14GgXZOgA_2J4wcI27MCanJKVxvFPr849EMS-1dHlNQ,"Kecewa paylater, makin sering dipkai makin turun",3,0,3.39.0,2021-10-31 21:35:52,"Halo Parwatha, mohon maaf atas ketidaknyamanan yang Anda alami. Mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dan nomor pemesanan Traveloka melalui pesan pada aplikasi Anda atau melalui email ke cs@traveloka.com agar kami dapat membantu Anda lebih lanjut. -BY",2021-10-31 22:02:47,newest,com.traveloka.android
gp:AOqpTOHtUX8JxIEi4yHbcTQS-KUI2th3lpWxrxmNnnWr_EMwpAuJyWIEHHU_nj1ot2YX3uq5YP9lEB-yDjYelNQ,Meilina Kartika Dewi,https://play-lh.googleusercontent.com/a/AATXAJzuJP3kf6nsmDJMCgkmW7OTIa2Odcn9i-0uTsLEZg=mo,"Sangat disarankan untuk tidak menginstall aplikasi ini.. karena pelayanan sangat mengecewakan sekali, respon pengaduan dibalasnya secara template.. Dari awal diminta untuk terus menunggu, padahal uang refund sudah 100% dikembalikan oleh pihak merchant.. sampai detik ini uang tersebut masih ditahan dan tidak kunjung dikembalikan oleh traveloka.. benar2 sangat mengecewakan sekali!👎👎",1,85,3.41.0,2021-10-31 22:16:37,"Hai Meilina, mohon maaf untuk ketidaknyamanan yang terjadi. Kami menemukan informasi keluhan Anda sebelumnya dan tim kami akan segera menghubungi Anda kembali melalui Message Center di Aplikasi Traveloka Anda, Email atau Telepon yang tertera di pemesanan Anda. Mohon kesediaannya menunggu informasi selanjutnya dari tim kami. Terima kasih. -BY",2021-10-31 22:32:53,most relevant,com.traveloka.android
gp:AOqpTOEo34eoAP4FavbhqFpFHSTITd_djFSqjZK84zDNB4uTVnjEH04oREcZOfeuH5eZsvLL8ZxHnDJIzaKO6nk,Mc Men Chi,https://play-lh.googleusercontent.com/a/AATXAJwPnvlf2pRuZwQ_0dlpb1Hn3tnBQeut_w3gmt_2=mo,"Kecewa dengan traveloka, hari ini bilang bisa refund, hanya berselang 3 hari berubah jadi tidak bisa. Itu pun pembatalan dari pihak maskapai. Kalo hanya reshedule, sy ada kepentingan dengan jadwal sy inginkan",1,21,3.40.0,2021-11-01 00:35:50,"Hai Mc Men Chi. Mohon maaf atas ketidaknyamanan yang Anda alami. Untuk membantu kami memahami kendala Anda, mohon bantuan Anda untuk menginformasikan detail kendala yang dimaksud beserta nomor pesanan Anda (jika ada) melalui pesan pada aplikasi Anda atau melalui email ke cs@traveloka.com. Agar kami bantu lebih cek lebih lanjut. Terima kasih",2021-11-01 01:00:55,most relevant,com.traveloka.android
gp:AOqpTOGuctvSV46kspEkey6OusRF2DKvqsn9uMeCVzL5UjuX4UwGI1PXmZi3NTTRQZrbOi-_lPUBTAVL9lU-u1Y,Clint Mandoang,https://play-lh.googleusercontent.com/a-/AOh14GjfiL0BD02PQtDQKlRa6-sctnpTDW09K-2jEVLlHQ,"Saya tetep kasih bintang 5 full karna respect sama pelayanannya, mulai dari yg basic kyk pesan tiket, hotel dll sangat terbantu tanpa kendala, refund juga gak nyampe sehari udah masuk dananya. Fitur paylater sangat membantu walau tiap bulan turun level tapi tiap bayar tagihan pasti naik level lagi. Cs paylaternya fleksibel bisa nego untuk bunga keterlambatan, saya telat bayar 1 minggu karna hp ngehang cuma dikasi biaya skitar 2% dari tagihan bulan berjalan. Mantap pokoknya 👍👍👍",5,35,3.41.0,2021-11-01 01:09:11,"Makasih ya Kak Clint telah menjadikan Traveloka sebagai mitra kepercayaan kamu, ditunggu ya pesanan selanjutnya :) -IN",2021-11-01 01:31:48,most relevant,com.traveloka.android
gp:AOqpTOFBg1nAHx9dsWk7x4zgmNYJhjHGr5AKa-pkI_vqDHoQQ4cCA7tvioGwxElqwp2SR1Oa1ox7kKrJ1YVau24,Bagus Setyawan,https://play-lh.googleusercontent.com/a/AATXAJxrHG-rebU0Vg6nEj0DP3derVfzBBRjHTPcp83z=mo,aplikasi mudah digunakan,5,0,3.41.0,2021-11-01 02:04:25,"Makasih ya Kak Bagus telah memberikan ulasan bagus, di tunggu pesanan selanjutnya :) -IN",2021-11-01 02:31:50,most relevant,com.traveloka.android
gp:AOqpTOFZYwAQA-ncUPoyDUI2wL6pRzxi19hB2lSTSEgnseDokfcku97Y4ASp-joQ2swyCK63HOzYGsIyO6v6CxA,Aprily Winarningtyas,https://play-lh.googleusercontent.com/a-/AOh14GiUdXEqmriX22iR_wVHBiYuKxlqSFsyEWwUKwPhFw,cepet bgt penanganannya,5,0,3.40.0,2021-11-01 02:26:41,Makasih ya kak Aprily telah menjadikan Traveloka sebagai mitra kepercayaan kamu :) -IN,2021-11-01 02:30:55,most relevant,com.traveloka.android
gp:AOqpTOGA4ENk8aXct4O1-Vq-WA3UU46CBzx4eFzT2oDYrPobU67fhluYs0syS0TCaPlXFiIkUVz0ySkX-r5Gujk,Diana Love,https://play-lh.googleusercontent.com/a/AATXAJz8hQn5EDv_muGqiKrhEpOcdNCYG_9zlzp2HnXh=mo,Jd mudah bli tiket...,5,0,3.40.0,2021-11-01 04:02:30,"Hai, Diana. Terima kasih atas feedback Anda -BY",2021-11-01 04:31:00,most relevant,com.traveloka.android
gp:AOqpTOHT0MYuQv3A7fR1ztbYrY6myQ_d3mH9-1XZZ_22ficT8UN9NSfMp2CDyEvhx3vHAYSySvZSVvMIMO9XYPI,Tirta Ika,https://play-lh.googleusercontent.com/a/AATXAJza20_KQr7wTu64yhlsKKx56AtD6UbBXIXi8Yif=mo,Good,4,0,3.40.0,2021-11-01 05:40:10,"Hi, Kak Ika. Thank you for trusting Traveloka as your travel partner.",2021-11-01 06:01:25,newest,com.traveloka.android
